age,enroll,priorearn,educ,female,nonwhite,z,married,foundjob
28,0,15000,12,0,0,0,0,1
23,0,0,12,0,0,0,0,1
18,0,960,10,0,0,1,0,1
35,0,1398,12,1,0,0,0,1
35,0,6000,12,0,1,0,0,1
21,0,0,12,1,1,0,0,1
27,1,4860,12,0,0,1,0,1
31,1,5000,13,0,0,1,1,1
50,1,15504,12,0,0,1,1,1
33,1,6000,12,0,0,1,0,1
26,1,0,11,1,0,1,0,1
34,0,0,9,0,0,0,1,1
21,1,0,12,1,1,1,0,1
19,1,0,12,1,1,1,0,1
25,1,1422,12,1,0,1,0,1
61,1,9500,14,1,1,1,0,1
24,1,6380,16,0,1,1,0,1
19,0,0,8,0,0,0,0,1
52,0,0,9,0,0,1,0,1
43,0,3000,15,0,0,1,1,1
21,0,6000,12,1,1,1,1,1
19,1,1500,11,0,0,1,1,1
23,1,162,12,0,1,1,0,1
27,1,6084,12,1,0,1,1,1
17,0,0,8,1,0,0,0,1
25,1,1100,12,1,0,1,0,1
41,1,1352,15,0,0,1,0,1
37,0,2900,12,0,0,0,1,1
22,1,120,8,1,0,1,0,1
33,1,3353,17,0,0,1,0,1
41,1,0,14,1,0,1,0,1
29,1,0,11,1,0,1,0,1
30,0,400,9,1,1,1,0,1
26,0,7475,14,1,1,0,1,1
19,0,0,10,1,1,0,0,1
33,0,4500,12,0,0,1,0,1
24,0,4000,10,0,0,0,0,1
23,1,10000,12,1,1,1,1,1
27,0,0,12,1,1,0,0,1
21,0,200,11,1,1,1,0,1
28,1,4000,13,1,0,1,1,1
29,0,3000,11,1,1,0,1,1
23,1,9000,11,0,0,1,1,1
20,1,0,13,1,1,1,0,1
28,0,0,12,1,0,1,1,1
18,1,1020,12,1,0,1,0,1
20,0,738,12,1,0,0,1,1
23,0,9000,13,1,0,1,0,1
19,0,40,12,0,0,1,0,1
37,1,0,12,0,0,1,1,1
20,0,0,12,1,0,0,0,1
24,0,15600,9,1,1,0,0,1
26,0,680,15,1,0,1,0,1
23,0,0,10,1,1,1,0,1
29,1,12000,12,1,0,1,0,1
45,0,9600,11,0,0,0,1,1
18,0,1500,12,1,0,1,0,1
18,0,2680,12,1,0,0,0,1
22,1,0,14,1,0,1,0,1
24,0,0,10,1,1,1,1,1
20,1,3400,10,0,0,1,0,1
56,1,4400,10,1,0,1,0,1
25,1,0,9,1,0,1,1,1
40,1,1470,8,1,0,1,0,1
19,0,900,11,1,0,0,1,1
16,1,200,10,0,0,1,0,1
41,0,16000,12,0,0,1,1,1
33,1,8000,8,0,0,1,1,1
36,0,3740,11,1,0,0,0,1
30,1,8000,10,0,0,1,0,1
33,1,8500,12,1,0,1,0,1
30,1,0,12,1,1,1,0,1
19,1,780,9,1,0,1,0,1
27,1,3000,11,0,0,1,0,1
23,1,0,12,1,0,1,1,1
41,0,29800,12,1,1,0,1,1
28,0,2200,11,1,0,1,0,1
21,0,3000,9,1,0,1,0,1
28,0,693,11,0,0,1,0,1
53,1,2400,10,0,0,1,0,1
20,1,2000,12,1,0,1,0,1
29,1,0,12,0,1,1,1,1
20,1,3600,12,1,0,1,0,1
23,0,5000,12,1,1,1,0,1
21,0,10000,12,0,0,1,1,1
43,1,1236,12,1,0,1,1,1
47,0,3500,17,1,0,0,0,1
29,0,7384,12,0,0,0,1,1
34,1,0,13,1,0,1,1,1
19,0,0,12,1,1,1,0,1
20,0,0,11,1,1,1,0,1
21,0,2000,12,0,1,0,0,1
36,0,7488,10,0,0,0,0,1
24,0,0,11,0,1,0,0,1
23,0,7400,13,1,0,0,0,1
18,0,1800,11,0,0,0,0,1
17,1,2000,11,0,0,1,0,1
20,0,0,9,1,1,1,1,1
33,0,4500,12,1,1,0,0,1
20,1,7500,9,1,1,1,0,1
23,1,940,12,1,1,1,0,1
29,1,215,10,1,1,1,1,1
16,0,0,9,1,1,0,0,1
53,1,0,8,1,0,1,1,1
20,0,630,12,1,1,1,0,1
41,1,2840,12,1,1,1,1,1
26,1,2000,12,1,1,1,0,1
18,0,0,11,1,0,1,0,1
33,0,5100,14,1,0,1,1,1
52,0,10000,12,1,0,0,1,1
19,1,3000,10,1,0,1,1,1
23,0,3200,10,0,0,0,0,1
24,0,3000,13,0,1,0,0,1
52,0,0,8,0,0,0,1,1
19,0,561,12,0,0,1,0,1
25,0,600,12,0,1,0,0,1
25,1,4073,12,0,1,1,0,1
23,0,1000,12,1,1,1,0,1
30,1,1950,12,1,0,1,0,1
17,0,1728,12,1,1,1,0,1
22,0,2000,11,0,0,0,0,1
53,1,7000,16,1,0,1,0,1
29,0,2760,11,1,1,0,0,1
49,1,0,13,0,1,1,1,1
44,0,10500,10,1,0,1,0,1
50,0,10000,13,1,1,0,1,1
22,0,3000,12,1,1,1,0,1
34,1,800,13,0,0,1,1,1
34,0,700,11,0,0,0,1,1
19,0,3500,12,1,0,1,1,1
54,0,4800,9,1,1,1,0,1
30,1,2400,16,0,0,1,0,1
24,1,0,12,1,1,1,0,1
20,0,1268,12,0,0,0,1,1
17,1,1000,10,0,1,1,0,1
35,1,0,9,0,1,1,0,1
39,0,5000,12,0,0,1,0,1
23,1,0,11,1,1,1,0,1
21,0,0,11,1,1,1,0,1
19,0,0,12,1,1,1,0,1
27,0,75,12,0,0,1,0,1
21,0,0,10,1,1,0,0,1
22,1,348,12,0,0,1,0,1
21,0,98,12,0,1,0,0,1
20,1,0,9,0,0,1,1,1
30,1,8400,12,1,0,1,0,1
40,0,7116,12,1,0,0,0,1
32,1,3096,12,0,0,1,0,1
16,1,0,9,1,1,1,0,1
45,0,8694,12,0,1,1,0,1
35,1,1800,12,1,0,1,1,1
20,0,1000,12,1,1,1,1,1
18,0,1800,11,1,0,0,0,1
24,0,0,9,1,1,0,1,1
25,1,1175,12,0,0,1,1,1
21,0,8861,10,0,1,1,1,1
44,0,1302,12,1,0,0,0,1
27,1,2400,10,0,1,1,0,1
27,0,172,12,0,0,0,0,1
31,1,0,13,0,1,1,0,1
37,0,2047,15,0,1,0,0,1
23,1,700,11,1,0,1,1,1
19,1,1200,12,1,0,1,0,1
19,1,5500,12,1,0,1,0,1
59,0,14000,12,1,0,1,0,1
26,1,200,11,0,0,1,0,1
25,1,6000,12,0,1,1,1,1
26,0,6722,15,0,0,0,1,1
20,1,850,12,0,1,1,0,1
18,0,900,11,0,0,0,0,1
39,0,7000,12,1,1,0,1,1
18,1,350,9,0,0,1,0,1
32,0,3500,16,0,1,1,0,1
21,1,5000,11,1,0,1,0,1
36,1,1000,9,1,0,1,1,1
31,1,0,12,1,0,1,0,1
53,1,98,10,0,0,1,1,1
25,0,1800,12,0,1,0,1,1
25,0,600,12,1,0,0,0,1
21,0,1000,12,1,0,0,0,1
18,1,72,11,1,0,1,0,1
28,0,7200,13,1,0,1,1,1
29,1,4500,8,1,0,1,0,1
38,0,7000,14,1,0,1,0,1
20,0,2300,13,0,0,0,0,1
27,0,600,9,0,0,1,0,1
27,1,10000,12,1,0,1,0,1
25,1,690,10,0,1,1,0,1
17,1,0,10,0,0,0,0,1
29,1,2500,10,1,0,1,0,1
20,0,5512,11,1,1,1,0,1
22,1,4364,12,0,0,1,0,1
56,0,1958,12,1,0,0,1,1
20,0,0,12,1,1,0,0,1
29,0,0,12,1,1,1,0,1
43,0,6000,12,1,0,0,0,1
39,0,13140,11,0,0,0,1,1
39,0,1000,15,1,0,1,1,1
38,1,3204,14,1,1,1,0,1
33,1,2560,12,1,0,1,0,1
27,0,0,12,1,1,1,0,1
26,1,0,13,1,1,1,0,1
32,1,5000,12,1,0,1,0,1
24,0,3300,12,0,0,0,1,1
23,0,1404,11,0,1,0,0,1
22,1,3000,11,0,0,1,0,1
23,0,0,11,1,1,0,0,1
16,1,0,10,1,1,1,0,1
63,1,0,12,1,0,1,1,1
22,1,7340,10,0,1,1,1,1
21,0,6480,12,1,0,1,0,1
37,0,3840,8,1,1,0,1,1
20,1,810,12,0,0,1,0,1
24,1,16000,12,0,1,1,1,1
27,0,0,11,1,1,1,0,1
37,0,3200,12,0,0,1,0,1
25,0,6000,12,0,0,0,0,1
17,1,1070,10,1,1,1,0,1
35,0,1700,12,1,0,0,0,1
20,0,3000,12,1,0,0,1,1
17,0,142,8,1,0,0,0,1
36,1,16800,12,0,1,1,1,1
16,1,2300,9,0,0,1,0,1
30,1,1800,11,0,1,1,0,1
27,0,7000,11,0,1,0,1,1
40,1,5620,9,0,0,1,1,1
23,1,3700,12,0,1,1,1,1
30,0,400,12,1,0,0,0,1
46,0,1300,9,0,0,1,1,1
44,1,0,12,0,1,1,1,1
21,0,80,12,1,0,0,1,1
21,0,333,12,1,0,1,0,1
19,0,1667,12,1,0,0,0,1
22,0,1240,15,1,1,0,0,1
30,1,4000,8,1,0,1,0,1
18,0,0,8,1,1,1,0,1
36,1,10000,9,0,0,1,1,1
26,1,11000,11,0,0,1,1,1
18,1,2500,11,1,0,1,1,1
22,1,1500,12,1,1,1,0,1
26,0,8000,10,1,0,0,0,1
31,1,4000,12,0,0,1,0,1
34,1,0,12,1,0,1,0,1
22,0,390,12,1,0,0,0,1
26,0,0,9,0,1,0,0,1
24,0,6000,12,0,0,0,1,1
24,1,1180,12,0,1,1,0,1
24,1,9000,12,1,1,1,0,1
35,0,6740,10,1,0,1,0,1
17,1,0,9,0,0,1,0,1
21,0,4800,11,0,0,0,0,1
28,1,5200,13,0,0,1,0,1
18,1,279,8,1,0,1,1,1
31,1,8000,13,0,0,1,1,1
36,0,2500,10,0,1,1,0,1
39,0,3840,12,1,0,1,0,1
44,1,6700,13,0,0,1,1,1
32,1,1100,12,1,0,1,1,1
17,0,1000,11,1,0,0,0,1
21,0,600,10,1,0,0,0,1
26,1,13347,12,1,1,1,0,1
62,1,0,12,0,1,1,1,1
27,0,0,10,1,0,0,1,1
19,0,8000,13,1,0,1,0,1
23,1,0,12,0,0,1,0,1
18,0,120,11,0,0,0,0,1
30,1,475,12,1,0,1,0,1
36,0,0,14,0,0,0,0,1
26,0,1000,12,0,1,1,0,1
30,0,0,12,0,1,1,0,1
36,1,5000,12,1,1,1,0,1
27,0,5632,13,0,0,0,0,1
55,0,0,12,0,0,1,1,1
21,1,4000,12,1,0,1,1,1
22,0,0,9,1,0,1,0,1
25,0,0,14,1,1,1,1,1
49,1,9000,12,1,1,1,1,1
24,0,1500,9,1,0,1,0,1
20,0,2000,12,0,1,0,0,1
19,0,1675,12,1,1,0,0,1
21,0,3500,12,0,1,0,0,1
38,0,11000,13,1,0,1,1,1
33,0,6800,10,0,0,0,0,1
30,0,6000,12,1,1,0,0,1
20,1,4998,12,0,1,1,0,1
37,1,0,12,0,1,1,1,1
21,0,2328,13,0,1,0,0,1
38,0,0,14,1,1,1,0,1
17,1,0,10,1,1,1,0,1
16,1,0,11,1,1,1,0,1
26,1,1000,12,1,0,1,0,1
57,1,2736,12,1,0,1,1,1
22,1,200,11,0,1,1,1,1
24,1,200,12,1,0,1,0,1
27,1,7000,12,1,0,1,0,1
18,0,1000,12,0,1,0,0,1
19,1,1083,12,1,0,1,0,1
16,1,0,11,0,0,1,0,1
27,0,6000,11,1,0,1,0,1
24,0,1302,11,1,0,0,0,1
18,1,750,12,1,1,1,0,1
17,1,780,11,1,1,1,1,1
30,1,7800,9,1,0,1,0,1
17,0,0,10,0,1,0,0,1
25,1,5000,12,1,0,1,0,1
32,0,8000,10,0,0,1,0,1
19,0,3000,12,1,0,0,1,1
21,0,2000,12,1,1,0,0,1
21,1,0,12,1,1,1,0,1
31,0,352,12,1,0,0,1,1
23,0,597,11,1,1,0,0,1
22,0,0,11,1,1,1,0,1
27,0,130,11,1,0,0,1,1
18,0,0,11,1,1,1,0,1
25,1,5000,11,1,0,1,0,1
31,0,0,10,1,0,1,0,1
30,1,1685,11,1,0,1,1,1
19,0,0,11,1,1,1,0,1
34,1,3000,14,1,0,1,0,1
18,0,0,9,1,1,0,0,1
19,0,3000,12,1,1,1,0,1
41,0,11740,12,0,1,0,1,1
42,1,0,12,1,1,1,0,1
39,0,14500,12,0,0,1,1,1
33,1,0,11,1,1,1,1,1
28,1,0,12,1,0,1,0,1
27,0,0,11,1,0,0,0,1
46,0,0,8,1,1,1,1,1
19,0,728,12,1,0,1,0,1
49,0,1906,12,1,0,1,1,1
23,0,7000,12,1,0,1,1,1
46,0,0,8,1,0,1,0,1
35,1,16848,12,1,1,1,0,1
28,1,4067,12,1,0,1,0,1
39,1,9000,11,0,0,1,1,1
36,0,6340,12,1,0,0,0,1
33,0,200,16,1,0,0,0,1
16,1,350,10,0,0,1,0,1
57,0,9291,12,1,0,0,0,1
28,0,1072,12,1,1,0,0,1
24,1,700,10,1,0,1,1,1
32,0,6000,13,1,1,0,0,1
20,0,0,12,1,1,1,0,1
25,1,1814,12,1,0,1,0,1
28,1,310,10,1,1,1,1,1
26,0,0,7,0,1,0,1,1
37,1,2400,12,1,1,1,0,1
24,1,500,12,1,0,1,0,1
23,1,0,12,1,0,1,0,1
20,1,132,12,1,1,1,1,1
20,1,8000,12,1,0,1,0,1
25,1,7325,13,1,1,1,0,1
18,1,1400,12,1,0,1,0,1
32,0,5600,10,0,1,1,1,1
19,1,0,12,1,0,1,0,1
49,0,0,14,1,0,0,1,1
30,1,0,13,1,1,1,0,1
30,1,1000,10,0,0,1,1,1
21,1,12000,12,0,1,1,0,1
26,1,2178,11,1,0,1,0,1
25,1,1628,12,1,0,1,1,1
22,0,5000,12,0,0,1,0,1
29,0,1591,13,1,0,0,0,1
23,0,6000,16,1,1,1,0,1
33,0,2958,14,0,0,1,0,1
38,1,1500,11,1,1,1,0,1
18,1,2900,12,1,0,1,0,1
29,1,12800,10,0,1,1,1,1
31,0,10000,12,1,0,0,1,1
32,0,3000,12,0,0,0,1,1
18,0,2700,9,0,1,1,0,1
35,0,0,11,1,0,0,0,1
35,0,0,14,1,1,0,0,1
35,1,600,11,1,0,1,1,1
38,1,17300,12,0,0,1,1,1
19,1,3500,12,1,0,1,0,1
21,1,7000,11,0,0,1,0,1
26,1,12000,11,0,1,1,0,1
34,0,2800,10,0,1,1,0,1
31,0,4500,12,0,0,0,0,1
16,0,900,9,0,0,1,0,1
21,0,2975,12,1,0,0,1,1
20,1,2400,12,1,1,1,0,1
60,0,0,12,1,0,0,0,1
18,0,3500,12,0,0,1,0,1
31,0,0,13,1,1,0,0,1
38,0,1356,12,1,0,0,0,1
30,0,978,12,1,0,1,1,1
39,0,1683,12,0,0,1,0,1
39,1,1440,12,1,0,1,0,1
28,0,900,12,0,1,0,0,1
41,1,50,17,1,0,1,1,1
22,0,0,12,1,1,0,0,1
24,1,0,8,1,1,1,0,1
42,0,0,12,1,0,0,0,1
26,0,2720,11,1,1,0,0,1
28,1,2360,12,1,0,1,0,1
33,1,0,12,1,1,1,0,1
19,0,1401,13,0,0,0,0,1
31,0,0,11,1,0,0,0,1
25,0,1005,10,0,0,0,0,1
22,1,1800,11,1,0,1,0,1
19,1,150,12,1,1,1,0,1
18,0,600,11,0,0,0,0,1
24,1,0,11,1,1,1,0,1
20,1,6720,12,0,1,1,0,1
27,0,5000,12,0,0,1,0,1
17,0,7870,10,1,0,0,0,1
24,0,57427,12,0,1,1,1,1
32,1,0,12,1,0,1,0,1
29,0,8000,10,0,0,1,1,1
30,0,0,8,0,0,0,0,1
21,1,800,16,1,0,1,0,1
19,0,1440,12,0,1,0,0,1
25,0,2000,12,0,0,0,1,1
18,1,7000,12,1,0,1,0,1
42,0,11500,12,0,1,1,1,1
18,1,534,11,0,0,1,0,1
21,0,800,12,1,1,1,0,1
21,0,2500,10,0,0,1,0,1
28,1,3120,12,1,1,1,0,1
17,0,500,10,0,1,1,0,1
36,1,0,12,1,0,1,0,1
21,1,7300,12,1,0,1,0,1
21,0,2700,10,0,0,1,0,1
18,0,0,10,1,1,0,1,1
26,0,0,9,1,0,0,1,1
30,0,120,11,1,0,1,0,1
26,0,6636,12,1,1,1,0,1
24,1,4000,12,1,0,1,0,1
42,1,0,12,1,1,1,1,1
21,1,900,10,0,0,1,0,1
19,0,3353,11,1,0,0,0,1
18,1,7204,11,0,0,1,0,1
26,0,0,12,1,0,0,0,1
21,1,0,12,1,1,1,0,1
54,1,1708,10,1,1,1,0,1
34,1,215,12,1,0,1,0,1
39,1,0,14,1,1,1,0,1
25,1,5000,12,0,0,1,0,1
36,0,7000,13,0,0,0,1,1
18,1,2650,11,0,0,1,0,1
42,0,533,10,1,0,1,0,1
48,0,1725,15,1,1,0,0,1
44,0,8478,12,1,1,0,0,1
23,1,500,12,0,0,1,0,1
29,1,6176,13,1,1,0,0,1
23,1,40,12,1,0,1,0,1
43,0,492,10,1,0,0,0,1
28,0,5000,12,0,0,1,1,1
25,0,0,8,0,1,0,0,1
20,1,0,13,0,0,1,0,1
27,0,4300,12,1,0,0,0,1
34,0,4300,12,1,0,0,1,1
27,1,13000,13,1,1,1,0,1
41,1,3600,12,1,0,1,0,1
34,1,13551,10,0,0,1,1,1
22,0,4500,9,0,0,1,1,1
22,1,2000,11,0,1,1,0,1
31,0,9000,9,0,0,0,0,1
45,0,7500,12,1,0,1,1,1
24,0,4000,10,0,1,1,0,1
33,0,134,12,1,0,0,0,1
19,0,200,11,0,0,1,0,1
19,1,1000,12,0,1,1,0,1
23,0,2700,12,0,0,0,1,1
32,0,0,11,1,1,0,0,1
19,0,4000,12,0,0,0,0,1
24,1,0,11,0,1,1,0,1
21,1,500,12,1,1,1,0,1
17,0,0,11,1,0,0,0,1
16,1,200,10,1,0,1,1,1
24,1,2000,9,1,0,1,0,1
67,1,12000,12,1,0,1,1,1
46,1,4120,13,1,0,1,0,1
18,0,0,12,0,1,1,0,1
26,1,0,11,0,1,1,0,1
22,1,3000,11,0,0,1,1,1
42,0,12000,12,1,1,1,0,1
19,0,620,12,1,1,1,0,1
20,1,8800,10,0,0,1,0,1
35,0,450,10,1,0,1,1,1
37,0,0,10,0,1,0,0,1
35,1,5000,13,0,0,1,1,1
27,1,4000,12,1,1,1,0,1
22,0,2000,15,0,1,1,0,1
58,0,1500,12,0,0,0,0,1
28,1,6500,13,0,1,1,1,1
22,1,5000,12,0,1,1,0,1
18,1,0,9,1,0,1,0,1
17,1,1100,10,0,1,1,0,1
19,1,2456,10,1,0,1,0,1
22,1,3276,12,1,1,1,0,1
43,1,9000,12,1,0,1,0,1
33,0,821,12,1,0,0,1,1
18,0,950,12,0,1,0,0,1
20,1,520,12,1,0,1,0,1
28,0,7600,11,1,1,1,0,1
27,1,0,9,1,0,1,0,1
19,0,1000,12,1,1,0,0,1
25,1,1998,11,0,0,1,0,1
35,1,8000,11,0,0,1,1,1
38,0,98,12,1,0,0,0,1
33,1,4800,12,0,0,1,0,1
20,0,0,11,0,1,0,0,1
40,0,0,8,0,0,1,0,1
20,0,0,12,1,0,0,0,1
45,1,6000,12,0,0,1,0,1
54,1,3673,12,1,1,1,1,1
29,0,6000,11,0,0,1,0,1
23,0,175,12,0,0,0,0,1
19,1,175,12,0,1,1,0,1
28,1,3600,12,1,1,1,0,1
32,0,1725,13,0,0,1,1,1
16,1,0,10,0,1,1,0,1
41,0,0,8,1,1,1,0,1
39,0,0,14,1,1,0,1,1
29,0,960,12,1,0,0,0,1
38,0,1400,8,1,0,1,0,1
17,1,0,9,1,0,1,0,1
30,0,4000,11,1,1,1,0,1
42,0,8000,12,0,0,1,1,1
74,0,0,12,1,0,0,0,1
21,0,2600,12,0,0,1,0,1
36,1,2400,14,1,0,1,0,1
63,0,13000,10,0,0,1,1,1
29,1,2615,14,1,1,1,0,1
41,0,0,12,0,1,1,0,1
19,1,5500,12,0,1,1,0,1
21,0,7000,11,0,1,1,0,1
28,0,2500,12,1,1,1,0,1
21,1,6000,16,0,0,1,0,1
25,0,259,10,1,0,0,0,1
35,0,0,12,1,0,1,0,1
18,1,100,10,1,1,1,0,1
24,1,2400,10,1,0,1,0,1
19,0,4400,12,0,0,0,1,1
64,1,0,8,1,1,1,0,1
29,0,0,9,1,1,0,0,1
62,1,3640,14,1,0,1,0,1
56,1,1980,10,0,0,1,1,1
39,0,6000,12,1,1,0,1,1
24,0,0,8,1,1,0,0,1
48,0,12000,9,0,0,0,1,1
21,0,2885,12,1,0,0,0,1
24,1,4730,12,1,0,1,0,1
37,0,16000,14,0,0,0,1,1
29,1,100,13,1,0,1,0,1
28,1,450,12,1,1,1,0,1
52,0,30,10,0,0,1,0,1
39,0,1120,12,0,0,0,0,1
22,1,3000,12,0,1,1,0,1
18,1,2700,12,1,0,1,0,1
36,0,4685,12,1,0,0,0,1
18,0,0,9,1,1,0,0,1
59,1,3451,11,0,0,1,1,1
28,0,0,11,1,1,1,1,1
20,0,0,12,0,1,0,0,1
33,1,15000,12,1,0,1,1,1
18,0,1000,9,0,0,0,0,1
28,0,400,12,1,0,0,0,1
47,0,9527,9,0,0,0,1,1
22,0,1200,13,1,1,0,1,1
40,1,0,12,0,0,1,0,1
37,0,0,10,0,1,0,0,1
32,0,5000,16,1,0,1,0,1
34,1,410,8,1,0,1,0,1
18,0,0,9,0,0,1,1,1
30,1,800,15,1,0,1,0,1
29,1,7560,10,1,1,1,0,1
27,0,5484,11,0,1,0,0,1
28,1,0,14,1,1,1,0,1
21,0,800,12,1,0,0,0,1
20,1,3500,12,1,1,1,1,1
19,1,900,11,1,0,1,0,1
30,1,4000,12,0,0,1,1,1
35,0,3004,8,1,1,1,1,1
21,1,0,12,0,1,1,0,1
16,0,0,8,1,0,0,0,1
16,0,0,10,1,1,0,0,1
19,1,0,12,1,1,1,0,1
38,1,130,9,0,1,1,1,1
35,0,1000,12,1,1,0,0,1
21,1,0,12,1,0,1,0,1
23,0,13696,14,1,1,0,1,1
17,1,0,8,0,1,1,0,1
29,1,400,11,1,0,1,0,1
34,1,4560,8,1,0,1,0,1
19,1,560,12,0,1,1,0,1
31,0,0,8,1,1,0,0,1
54,0,0,9,0,0,1,1,1
25,1,873,14,1,1,1,1,1
35,1,6466,12,1,0,1,0,1
22,1,0,12,1,1,1,0,1
17,1,0,11,1,1,1,0,1
23,1,2500,12,0,1,1,0,1
21,0,2084,11,1,0,1,0,1
18,1,2500,12,0,0,1,0,1
24,1,999,12,1,1,1,0,1
21,0,0,12,0,1,0,0,1
18,1,835,9,0,1,1,0,1
41,0,0,16,0,0,1,0,1
43,0,1900,12,0,1,1,0,1
26,0,2500,12,0,1,0,0,1
27,0,0,13,1,0,1,1,1
20,0,8150,11,0,0,1,1,1
20,0,8678,11,1,0,0,1,1
23,0,500,12,1,0,1,1,1
45,1,0,8,0,1,1,0,1
19,1,3600,11,0,0,1,0,1
33,0,0,10,1,1,0,0,1
31,1,4000,9,1,0,1,1,1
19,0,5200,12,0,1,0,0,1
33,0,200,10,1,0,0,0,1
31,0,10000,12,0,0,0,0,1
18,1,0,11,1,1,1,0,1
22,1,3341,13,0,1,1,0,1
32,0,0,12,1,0,1,0,1
28,0,0,12,0,1,1,1,1
29,1,0,11,1,0,1,0,1
33,1,9600,12,0,0,1,0,1
47,1,1318,9,1,1,1,1,1
19,0,3000,11,0,0,0,0,1
35,1,6456,11,1,0,1,0,1
38,1,2836,12,1,0,1,0,1
24,0,0,15,1,0,0,0,1
20,1,1500,13,1,0,1,0,1
20,1,11000,10,1,0,1,0,1
18,1,0,11,0,1,1,0,1
21,0,5361,14,0,1,0,0,1
37,1,9000,13,1,0,1,0,1
36,0,12500,13,0,0,0,0,1
18,1,1200,13,0,1,1,0,1
32,0,200,9,1,1,1,0,1
34,1,800,9,0,0,1,0,1
32,0,3000,14,0,1,0,0,1
21,1,98,10,1,0,1,0,1
39,0,14000,12,0,1,1,0,1
19,1,160,11,1,0,1,0,1
39,0,1490,12,1,0,1,0,1
19,0,475,12,1,0,1,0,1
63,1,0,17,0,0,1,1,1
34,0,308,16,1,0,0,1,1
23,1,4000,13,1,0,1,0,1
21,0,6000,12,1,0,0,0,1
39,1,5162,12,0,0,1,0,1
33,0,2445,12,1,0,0,1,1
18,0,0,12,1,0,0,0,1
30,1,0,12,1,0,1,0,1
22,1,240,12,1,1,0,0,1
31,0,0,12,0,1,1,0,1
21,0,400,12,0,1,0,0,1
25,1,3000,14,1,1,1,0,1
21,0,4000,11,0,1,0,0,1
31,1,2900,12,0,0,1,0,1
26,1,6000,12,1,0,1,1,1
39,0,0,13,1,0,0,1,1
22,1,0,10,1,0,1,0,1
25,1,0,8,0,1,1,0,1
29,0,0,9,1,0,1,0,1
32,0,2500,11,1,0,1,0,1
19,1,750,12,1,0,1,1,1
25,0,0,9,0,0,1,0,1
34,1,100,12,1,0,1,1,1
47,0,7567,9,0,0,0,1,1
18,1,0,12,1,1,1,0,1
23,0,2000,10,0,0,0,1,1
49,0,896,12,1,1,1,0,1
38,0,0,12,1,0,0,1,1
22,1,5000,13,1,0,1,1,1
28,1,3300,12,1,1,1,0,1
36,1,0,11,1,1,1,0,1
24,0,2000,11,1,1,1,0,1
23,1,4400,15,0,0,1,0,1
31,1,7000,12,1,1,1,1,1
68,1,0,12,1,1,1,1,1
20,0,700,12,0,1,0,0,1
27,1,1000,15,1,0,1,1,1
42,1,0,12,1,0,1,1,1
20,1,4000,10,1,0,1,0,1
24,1,2000,9,0,0,1,1,1
18,0,2500,8,0,0,0,0,1
21,0,3336,10,0,1,0,0,1
19,0,3000,10,0,0,0,1,1
41,1,40,12,1,0,1,0,1
31,1,500,12,0,1,1,1,1
18,0,300,12,1,1,0,0,1
55,0,0,14,0,1,0,1,1
21,1,0,12,1,1,1,0,1
19,0,600,9,0,1,0,0,1
76,1,0,10,0,0,1,1,1
25,0,5600,14,0,1,1,0,1
43,0,2500,14,0,0,0,0,1
32,0,600,12,0,1,1,0,1
31,0,2000,12,1,0,0,1,1
24,1,1500,16,1,0,1,0,1
22,1,5400,12,1,0,1,1,1
43,0,420,8,0,0,0,1,1
21,1,6000,12,1,0,1,0,1
46,1,0,12,1,1,1,0,1
19,1,180,13,1,1,1,0,1
25,0,0,9,0,0,1,0,1
25,1,0,12,0,1,1,1,1
56,0,0,12,1,1,1,0,1
24,0,1500,12,1,1,1,0,1
21,1,15000,9,0,0,1,0,1
16,1,0,10,1,0,1,0,1
29,0,3921,9,1,0,0,0,1
17,0,500,9,0,1,1,0,1
20,1,3000,12,0,0,1,0,1
17,1,9898,10,0,1,1,0,1
40,1,6000,15,0,0,1,1,1
30,0,706,12,1,1,0,0,1
17,0,0,10,1,1,1,0,1
20,0,600,11,0,1,0,0,1
23,0,0,10,1,1,1,0,1
53,0,5412,8,1,0,0,0,1
39,0,4500,16,1,1,0,0,1
25,1,600,13,1,0,1,0,1
41,0,8000,14,1,1,0,0,1
39,0,800,12,0,1,1,0,1
35,0,0,12,1,1,0,0,1
24,1,2430,15,0,1,1,0,1
29,0,0,12,1,1,0,0,1
40,0,5500,16,0,1,0,0,1
26,0,213,12,0,0,0,0,1
28,0,700,12,1,0,1,0,1
17,1,1000,10,1,0,1,1,1
40,0,5000,12,1,1,1,0,1
65,0,0,10,1,0,0,1,1
23,0,3500,8,1,0,0,0,1
39,0,0,14,1,0,0,0,1
28,0,4444,10,1,0,1,0,1
24,1,2344,10,1,1,1,0,1
25,0,3500,9,0,1,0,0,1
35,1,9100,10,0,0,1,1,1
17,0,300,11,1,0,0,1,1
21,0,4000,13,1,0,1,0,1
17,1,0,11,0,1,1,0,1
21,1,4000,12,0,1,1,0,1
18,1,425,12,1,0,1,0,1
29,1,0,10,0,1,1,0,1
35,1,1200,12,0,0,1,0,1
18,0,1500,12,0,0,0,0,1
28,0,6000,12,0,0,0,1,1
33,0,3438,11,1,0,0,0,1
21,1,3000,12,1,1,1,0,1
34,0,2223,12,1,0,1,0,1
21,0,500,8,0,1,0,0,1
51,0,7200,16,0,1,0,1,1
53,0,460,11,1,1,0,0,1
41,1,120,8,0,1,1,0,1
